id,lat,lon
3461889,43.6632353,-79.5241814
3461898,43.6662469,-79.5269341
3461900,43.665881,-79.5272895
3461902,43.6654769,-79.5276414
3461904,43.6649738,-79.5281265
3461905,43.6646944,-79.5292969
3461909,43.6645667,-79.5284633
3461911,43.6673453,-79.5277895
3461912,43.6675996,-79.527535
3461932,43.6698153,-79.522598
3461934,43.6699364,-79.5223085
3461938,43.6700685,-79.5216309
3463461,43.7302423,-79.380579
3463466,43.7306864,-79.3784549
3463469,43.7310515,-79.3766672
3463473,43.7312474,-79.3756677
3463475,43.7319631,-79.3721738
3463476,43.7321573,-79.3710775
3463477,43.7324674,-79.3696956
3463478,43.7327217,-79.3685283
3463480,43.7329874,-79.367312
3463481,43.7332478,-79.3661103
3463482,43.7334907,-79.3649774
3463484,43.7338246,-79.3634667
3463486,43.7342215,-79.3616214
3463490,43.7346742,-79.3596473
3463492,43.7347464,-79.3589151
3463495,43.7347142,-79.3581923
3463497,43.734606,-79.3575873
3463499,43.7345325,-79.3571357
3463501,43.7346122,-79.3558707
3463502,43.7346979,-79.3552559
3463503,43.7347813,-79.3547201
3463505,43.735096,-79.3533044
3463509,43.7355808,-79.3510051
3463523,43.7394846,-79.3415242
18317085,43.7690403,-79.3201652
18317093,43.7695548,-79.3202424
18317258,43.7664455,-79.3522707
18317259,43.7666118,-79.3471958
18317261,43.7672877,-79.3348063
18318857,43.766895,-79.3510081
18318859,43.7670352,-79.3482649
18318860,43.767786,-79.3363094
18318861,43.7679938,-79.3331052
20380879,43.6920755,-79.3953157
20380887,43.7408202,-79.4219447
20380892,43.7332416,-79.4195163
20380898,43.7180652,-79.4145125
20380905,43.7121116,-79.4116849
20380923,43.6965566,-79.4027266
20380929,43.6772071,-79.3975786
20380931,43.6684467,-79.4390102
20380933,43.6657391,-79.4512202
20380934,43.6636299,-79.4637558
20511493,43.769212,-79.3377548
20511494,43.7676981,-79.33723
20641907,43.743316,-79.4066084
20641911,43.7370065,-79.4051224
20641912,43.7360559,-79.4049384
20641913,43.744255,-79.4040625
20641914,43.743868,-79.4041509
20641917,43.7437567,-79.4042149
20641919,43.7436947,-79.4043608
20641920,43.7435335,-79.4050388
20641922,43.7435335,-79.4055367
20641923,43.7438188,-79.4039659
20641925,43.743769,-79.4038421
20641926,43.743648,-79.4037741
20641928,43.7433522,-79.4036514
20641929,43.7426426,-79.4033508
20641931,43.7423112,-79.4032601
20641933,43.7422193,-79.4032529
20641934,43.7420832,-79.4032605
20641935,43.7415905,-79.4033279
20641936,43.7405276,-79.4050277
20641937,43.7406877,-79.4041909
20641938,43.7406998,-79.4039322
20641940,43.7406836,-79.4036932
20641941,43.7406975,-79.4034542
20641943,43.7407346,-79.4032616
20641944,43.740781,-79.4030296
20641946,43.7408924,-79.4026514
20641947,43.7410563,-79.402084
20641949,43.7412407,-79.4013903
20641950,43.7413811,-79.4007448
20641952,43.7415535,-79.4000752
20641953,43.7415415,-79.3999589
20641955,43.7414853,-79.3998747
20641956,43.7412608,-79.3997744
20641958,43.7410322,-79.3996782
20641959,43.7406954,-79.3995539
20641961,43.7405551,-79.3995258
20641963,43.7404629,-79.3995339
20641964,43.7403907,-79.3995619
20641965,43.7402624,-79.3996261
20641967,43.7401501,-79.3996702
20641968,43.740094,-79.3996942
20641969,43.740531,-79.4006445
20641971,43.7404348,-79.4005082
20641972,43.7402985,-79.4002556
20641974,43.7401782,-79.3999709
20641975,43.7400498,-79.3996561
20641977,43.7399731,-79.3996072
20641978,43.7399089,-79.3995724
20641980,43.7397978,-79.3997322
20641981,43.7396179,-79.3999521
20641983,43.739413,-79.400187
20641984,43.739193,-79.400412
20641986,43.7390181,-79.4005819
20641987,43.7387932,-79.4007418
20641989,43.7386582,-79.4008918
20641990,43.7385849,-79.4010076
20641992,43.7385023,-79.4011533
20641993,43.7384871,-79.4012946
20641995,43.7384567,-79.4015119
20641996,43.7384784,-79.4009816
20641997,43.7384741,-79.4006186
20641999,43.7384676,-79.4002991
20642001,43.7384719,-79.3999122
20642002,43.7384806,-79.3995275
20642004,43.7385045,-79.3991384
20642005,43.7385545,-79.3987515
20642007,43.7385784,-79.3983537
20642008,43.7385784,-79.3980016
20642010,43.7385675,-79.397719
20642011,43.7386132,-79.3974365
20642012,43.7386501,-79.3971865
20642014,43.7386806,-79.3969692
20642016,43.7386871,-79.3967888
20642017,43.7386719,-79.3965192
20642019,43.7386523,-79.3962258
20642020,43.7386588,-79.3958411
20642022,43.7386849,-79.3955085
20642023,43.7387349,-79.395176
20642025,43.7388827,-79.3948325
20642026,43.7389783,-79.3946782
20642027,43.7392087,-79.3945826
20642029,43.7393848,-79.3945065
20642031,43.7394652,-79.3945087
20642032,43.7395348,-79.3945652
20642034,43.7390088,-79.3945304
20642035,43.7391109,-79.3941805
20642037,43.7391761,-79.3938501
20642038,43.7392044,-79.3935697
20642040,43.7391935,-79.3932784
20642041,43.7391979,-79.3930241
20642042,43.7392326,-79.3927111
20642043,43.7392892,-79.3923134
20642045,43.7393609,-79.3919504
20642047,43.7394261,-79.39162
20642048,43.7395022,-79.3913309
20642050,43.739648,-79.3948783
20642051,43.7397627,-79.3952311
20642053,43.7398861,-79.3956412
20642054,43.7399391,-79.3959984
20642056,43.7399347,-79.3963203
20642057,43.7398685,-79.3965541
20642059,43.7397494,-79.3966996
20642060,43.7396127,-79.3968054
20642062,43.7394011,-79.3969113
20642063,43.739185,-79.3969554
20642065,43.7377286,-79.3977437
20642066,43.7378356,-79.3991603
20642068,43.7378519,-79.3998218
20642069,43.7378899,-79.399902
20642071,43.7379997,-79.3999189
20642072,43.7383417,-79.4014303
20642073,43.7381728,-79.4013712
20642075,43.7377126,-79.4012277
20642077,43.7372651,-79.4011221
20642078,43.7370329,-79.4010926
20642080,43.738595,-79.401671
20642081,43.7388145,-79.4018905
20642083,43.7386879,-79.4020805
20642085,43.7385148,-79.4023296
20642086,43.738291,-79.402566
20642088,43.7383586,-79.4026969
20642089,43.7383417,-79.4031022
20642091,43.7383037,-79.4035666
20642092,43.7382784,-79.4039128
20642093,43.7382193,-79.404069
20642095,43.7381348,-79.4041661
20642097,43.7377464,-79.404335
20642098,43.7375142,-79.4044279
20642100,43.7381433,-79.4026715
20642101,43.7378688,-79.4028067
20642103,43.7375353,-79.4029164
20642104,43.7372187,-79.4030177
20642106,43.7370118,-79.4031022
20642107,43.7369105,-79.4031824
20642109,43.7367669,-79.4033893
20642110,43.7365084,-79.4039744
20642112,43.7361405,-79.404816
20642113,43.737092,-79.4049429
20642115,43.7373495,-79.4045756
20642116,43.7390584,-79.4020666
20642118,43.7393368,-79.4022594
20642119,43.7395938,-79.4016169
20642120,43.7396366,-79.4025377
20642123,43.7404004,-79.4030374
20642124,43.7410785,-79.4034372
20642126,43.7412855,-79.4034871
20642128,43.741464,-79.4034586
20642129,43.7416853,-79.4031374
20642131,43.7418209,-79.4027947
20642134,43.7419922,-79.4024235
20642135,43.7422064,-79.4019881
20642137,43.7425204,-79.4015669
20642138,43.7426846,-79.4013457
20642140,43.7428845,-79.4010815
20642141,43.74317,-79.400746
20642142,43.7435027,-79.4004866
20642144,43.7438141,-79.4002173
20642146,43.7441496,-79.3999587
20642147,43.744515,-79.3997239
20642149,43.7447924,-79.3996553
20642150,43.7394594,-79.3893769
20642152,43.7395501,-79.3894307
20642153,43.7398692,-79.3897733
20642155,43.7401212,-79.3900756
20642156,43.7403496,-79.3903544
20642158,43.7404887,-79.3904429
20642159,43.7407674,-79.3904847
20642161,43.7409415,-79.3905544
20642162,43.7410808,-79.3906589
20642164,43.7413803,-79.391223
20642165,43.7417196,-79.3919165
20642167,43.7417506,-79.3921276
20642168,43.7417441,-79.3923773
20642170,43.7416209,-79.3930485
20642171,43.7414832,-79.3937244
20642173,43.7413967,-79.3941825
20642174,43.7409055,-79.3941298
20642176,43.7407568,-79.3941052
20642177,43.7406097,-79.3940473
20642178,43.7404938,-79.3939447
20642180,43.7404135,-79.3938467
20642181,43.7404001,-79.3937308
20642183,43.7404626,-79.3935391
20642184,43.740574,-79.3931869
20642186,43.7406319,-79.3928214
20642187,43.7406319,-79.3924559
20642189,43.7405651,-79.391912
20642190,43.7404982,-79.3913504
20642192,43.7404135,-79.3907575
20642193,43.7403823,-79.3905212
20642194,43.7419835,-79.3942539
20642196,43.7418864,-79.3942204
20642197,43.7399515,-79.3992333
20642199,43.7400063,-79.3988496
20642201,43.7400813,-79.3985348
20642202,43.7401423,-79.3984406
20642203,43.7402334,-79.398372
20642206,43.7407031,-79.3982076
20642207,43.7408362,-79.3980902
20642209,43.7409145,-79.3979492
20642210,43.7409615,-79.3976674
20642212,43.740938,-79.397182
20642213,43.7410174,-79.3966737
20642215,43.7410006,-79.3961642
20642216,43.7409458,-79.3955378
20642218,43.7409302,-79.3947862
20643673,43.7467934,-79.3900911
20643683,43.7441234,-79.4032374
20643684,43.7441173,-79.4028064
20643685,43.7442083,-79.4021569
20643687,43.7444997,-79.4007971
20643688,43.7278979,-79.4178996
20643690,43.7308984,-79.4036944
20650050,43.73641,-79.3818445
20650052,43.7366512,-79.3798871
20650054,43.7368893,-79.3791084
20650056,43.7370981,-79.3784726
20650057,43.7373092,-79.3778484
20650058,43.7375813,-79.3770368
20650060,43.7377298,-79.3763905
20650061,43.7378086,-79.3759086
20650063,43.7378522,-79.3754096
20650064,43.7378613,-79.3747704
20650066,43.7378895,-79.3740963
20650067,43.7379824,-79.3734604
20650069,43.7381938,-79.3726012
20650071,43.7383003,-79.3720615
20650072,43.7386927,-79.3721831
20650074,43.7389171,-79.3721622
20650075,43.739025,-79.3721074
20650077,43.7365102,-79.3810241
20650078,43.7381004,-79.3724364
20650079,43.738056,-79.3724302
20650080,43.7377188,-79.3718256
20650082,43.7374011,-79.3713985
20650083,43.7369564,-79.3709255
20650084,43.7365187,-79.3704278
20650086,43.7363245,-79.3701454
20650088,43.7361551,-79.3697854
20650089,43.7358586,-79.3690442
20650090,43.7352727,-79.3675334
20650091,43.7349338,-79.3667675
20650093,43.7347503,-79.3664957
20650095,43.7341538,-79.3657721
20650096,43.7333174,-79.3647767
20650098,43.7329291,-79.3641308
20650099,43.732382,-79.3631813
20650100,43.7318666,-79.3623024
20650102,43.7316866,-79.3620482
20650103,43.7308124,-79.3613578
20650105,43.7301512,-79.3608234
20650106,43.7296606,-79.3604669
20650108,43.7295023,-79.3604316
20650109,43.7292166,-79.3604222
20650111,43.7287428,-79.3603963
20650112,43.7282416,-79.3603822
20650113,43.727238,-79.3603081
20650114,43.7263708,-79.3602622
20650115,43.7360611,-79.3772299
20650116,43.7350289,-79.3759745
20650117,43.7339781,-79.3746912
20650118,43.7330109,-79.3734452
20650119,43.7308143,-79.3711761
20650120,43.730089,-79.3705252
20650121,43.7297263,-79.3700323
20650122,43.7294768,-79.3694558
20650123,43.7293446,-79.3689276
20650124,43.7292944,-79.3683492
20650125,43.7293084,-79.3677562
20650126,43.7294066,-79.3671492
20650127,43.7296484,-79.3663151
20650128,43.7299402,-79.365299
20650129,43.7301931,-79.3641366
20650130,43.7304721,-79.3629184
20650131,43.7376715,-79.3753416
20650132,43.7367933,-79.3742847
20650133,43.7357318,-79.3729745
20650134,43.7344883,-79.3713852
20650135,43.7341001,-79.3707787
20650136,43.7336391,-79.369984
20650137,43.7329718,-79.3688194
20650138,43.7324016,-79.3682007
20650139,43.7318315,-79.3677154
20650140,43.7311885,-79.3671877
20650141,43.7308063,-79.366848
20650142,43.7304545,-79.3663324
20650143,43.7302786,-79.3658835
20650144,43.730133,-79.3653982
20650145,43.7301755,-79.3655196
20650146,43.7300481,-79.3653376
20650147,43.7294554,-79.3651858
20650148,43.7290063,-79.3650769
20650149,43.7285844,-79.3649816
20650150,43.7282305,-79.3649544
20650151,43.7276316,-79.3649544
20650152,43.7274274,-79.3649136
20650153,43.7272913,-79.3648183
20650154,43.7271072,-79.3645989
20650155,43.72694,-79.3644177
20650156,43.7268703,-79.3643689
20650157,43.7267448,-79.3643341
20650158,43.7264104,-79.3642923
20650159,43.7261804,-79.3642087
20650160,43.7258459,-79.3640345
20650161,43.7255811,-79.3638672
20650162,43.7252672,-79.3637557
20650163,43.7284795,-79.3654603
20650164,43.7258997,-79.3625268
20650165,43.7261069,-79.3614555
20650166,43.7266502,-79.358869
20650167,43.7270171,-79.357123
20650168,43.7274078,-79.3552585
20650169,43.7269886,-79.3552301
20650170,43.727899,-79.3552822
20650171,43.728118,-79.3553
20650172,43.7282132,-79.3554211
20650173,43.7282261,-79.355562
20650174,43.7280944,-79.3561949
20650175,43.7279082,-79.3570654
20650176,43.7282305,-79.3571585
20650177,43.727789,-79.3576012
20650178,43.7276682,-79.3582002
20650179,43.7281121,-79.3582061
20650180,43.7275616,-79.358715
20650181,43.727461,-79.3592241
20650182,43.7273367,-79.3597981
20650183,43.7284892,-79.3637952
20650184,43.7287116,-79.3626347
20650185,43.7289617,-79.3614393
20650186,43.7294535,-79.3593495
20650187,43.7296358,-79.3585831
20650188,43.7296219,-79.3584094
20650189,43.7295316,-79.3582495
20650190,43.7293857,-79.3581175
20650191,43.7291216,-79.35777
20650192,43.7290243,-79.3576171
20650193,43.7289895,-79.3574642
20650194,43.7290104,-79.3572488
20650195,43.7291772,-79.3567554
20650196,43.7292189,-79.3582565
20650197,43.7291285,-79.3582982
20650198,43.7288297,-79.3583121
20650199,43.7284475,-79.3592989
20650200,43.727544,-79.3636771
20650201,43.7277595,-79.3626485
20650202,43.7280027,-79.3615297
20650203,43.7265503,-79.3634894
20650204,43.7268144,-79.3622802
20650205,43.7268908,-79.3621829
20650206,43.7270506,-79.3621968
20650207,43.7271757,-79.3615853
20650208,43.7271132,-79.3613004
20650210,43.7483403,-79.3834435
20650211,43.7484794,-79.3831924
20650212,43.7486588,-79.3829528
20650213,43.7487903,-79.3827711
20650214,43.7489923,-79.3823493
20650215,43.7491073,-79.3818211
20650216,43.749731,-79.37876
20650217,43.7505674,-79.3748588
20650218,43.7515477,-79.3704558
20650219,43.7527387,-79.3644728
20650220,43.7529489,-79.3632616
20650221,43.752978,-79.3626108
20650222,43.7528977,-79.3613878
20650223,43.7529581,-79.3606535
20650225,43.7531294,-79.359501
20650228,43.7619157,-79.3869186
20650230,43.7422773,-79.3830372
20650391,43.758576,-79.3346072
20650392,43.7590188,-79.3337359
20650393,43.7594633,-79.3328645
20650394,43.7597175,-79.331907
20650395,43.7602399,-79.329646
20650396,43.760696,-79.3276887
20650447,43.7683503,-79.3376945
20650495,43.7700613,-79.3383094
20650496,43.7715024,-79.3386892
20650497,43.7726335,-79.3389391
20650498,43.7738921,-79.3392235
20650499,43.7752163,-79.3394867
20698261,43.7747453,-79.3278216
20698262,43.774749,-79.3266726
20698263,43.7747837,-79.3252905
20698651,43.7818302,-79.3405387
20698652,43.7836117,-79.3409169
20698653,43.7857514,-79.3413836
20698655,43.7846619,-79.341572
20762084,43.6516535,-79.3486345
20762086,43.6511556,-79.3488182
20762088,43.6506693,-79.3491506
20762090,43.6503352,-79.3495077
20762091,43.6496238,-79.3506999
20920922,43.769466,-79.3389589
20920947,43.7738834,-79.3395009
20920948,43.7750902,-79.3397518
20920949,43.7767136,-79.3400061
20920953,43.7690496,-79.3389417
20920955,43.7685836,-79.3389132
20920956,43.7786915,-79.3402785
20920957,43.7725734,-79.3392162
20920958,43.7714045,-79.3390394
20920959,43.7706271,-79.3389675
20920960,43.7702253,-79.3389642
20920961,43.7810536,-79.3407051
20920970,43.7666916,-79.3444496
20920971,43.7676617,-79.344324
20953413,43.6735695,-79.3750577
20953414,43.6738438,-79.3741122
20953415,43.6741616,-79.3730842
20953416,43.6744233,-79.3721411
20953417,43.6745847,-79.3713645
20953418,43.6746196,-79.3711869
20953419,43.6748719,-79.3700747
20953420,43.6751457,-79.3687684
20953421,43.6738108,-79.3681456
20953422,43.6745014,-79.3685533
20953423,43.6757522,-79.3689487
20953424,43.6762044,-79.3691586
20953425,43.675341,-79.368817
20953426,43.6762686,-79.3692372
20953427,43.6762768,-79.3693364
20953428,43.676252,-79.3695679
20953429,43.6762934,-79.3697829
20953430,43.6763761,-79.3699152
20953431,43.6765828,-79.370122
20953432,43.6766241,-79.3702377
20953433,43.6767853,-79.3708427
20953434,43.6770376,-79.3709571
20953435,43.6770872,-79.3710233
20953436,43.6770872,-79.3711308
20953437,43.6771474,-79.3704048
20953438,43.6759626,-79.3705106
20953439,43.6754665,-79.3680235
20953440,43.6754458,-79.3678525
20953441,43.6754004,-79.3677984
20953442,43.6753094,-79.3678067
20953443,43.6751771,-79.3678811
20953444,43.6769871,-79.3716171
20953445,43.6768559,-79.3721632
20953446,43.6767132,-79.3722521
20953447,43.6757531,-79.3718171
20953448,43.6750189,-79.377826
20953449,43.6753799,-79.3769837
20953450,43.6756845,-79.3762173
20953451,43.6758698,-79.3757106
20953452,43.6760347,-79.3751731
20953453,43.6761874,-79.3744975
20953454,43.6763067,-79.3739942
20953455,43.6765325,-79.3730446
20953456,43.6747199,-79.3722656
20953457,43.67504,-79.372417
20953458,43.6751536,-79.3725272
20953459,43.6752087,-79.3726718
20953460,43.6752535,-79.3728232
20953461,43.675281,-79.372985
20953462,43.6752879,-79.3731916
20953463,43.6752776,-79.3733809
20953464,43.6752431,-79.373584
20953465,43.6751399,-79.3742381
20953466,43.67504,-79.3748007
20953467,43.6749643,-79.3752123
20953468,43.6749002,-79.3756062
20953469,43.6749189,-79.3762585
20953472,43.6747274,-79.3733427
20953473,43.6766016,-79.3784765
20953474,43.6758197,-79.3781562
20953475,43.6774489,-79.3772209
20953476,43.6765306,-79.3768386
20953477,43.6763613,-79.376486
20953478,43.6743501,-79.3775815
20953479,43.6738364,-79.3773751
20953480,43.6739171,-79.3768859
