id,lat,lon
967775725,59.9183795,30.3351903
967775726,59.9196261,30.3393851
967790374,59.9134415,30.2812171
967790375,59.9134583,30.2817555
967790376,59.9117723,30.2814384
967803921,59.9899797,29.7748993
967803923,59.9880736,29.767932
967803925,60.0269847,29.6748496
967803927,60.026706,29.6732824
967803944,60.0269734,29.6744143
967876122,59.9566072,30.4804772
967876123,59.9576824,30.4793569
967930131,59.9982107,30.3895188
967930135,59.9985723,30.3897321
967930138,59.9988959,30.3899248
967930142,59.9992866,30.3901562
967930146,59.9996674,30.3903757
967981786,59.9469168,30.3815363
968047780,60.0025967,30.0697555
968065135,59.8956675,30.4355422
968065141,59.8943575,30.4348117
968065147,59.8943908,30.4372939
968065169,59.8927767,30.4293052
968065179,59.8944634,30.4273268
968065183,59.8953286,30.4360966
968065185,59.8966663,30.4339114
968065189,59.8969001,30.4332605
968065220,59.895876,30.4349305
968065230,59.8943824,30.4270923
968065233,59.8970193,30.4333349
968065248,59.8944738,30.4354079
968065263,59.8954397,30.4356477
968065264,59.8972027,30.4320542
968065275,59.8965753,30.4337875
968065303,59.8964679,30.4339661
968065305,59.8967942,30.4337025
968065323,59.8946497,30.4363098
968065334,59.8960723,30.4348813
968065363,59.8933774,30.4297879
968065381,59.8965391,30.4341191
968065385,59.893036,30.4296228
968174250,59.9617784,30.2812878
968189000,59.9396464,30.2843251
968189047,59.940746,30.2881019
968189083,59.9400165,30.2855832
968568262,59.9120194,30.3741657
968568263,59.9121605,30.374187
968568265,59.9125686,30.3746625
968807881,59.9476674,30.3591896
968807890,59.9478192,30.3591984
968810481,59.9478117,30.3596517
968842128,59.9259287,30.4089481
968842141,59.9246155,30.4028484
968842215,59.9262367,30.4086336
968842252,59.922967,30.4053946
968842258,59.9268057,30.4080837
968842347,59.9270029,30.4079161
969115131,59.8104697,30.5770137
970056642,59.8618203,30.3282569
970058192,59.8632721,30.3234259
970058195,59.8631288,30.3237753
970632984,59.9582942,30.2996116
970632987,59.9573538,30.2999877
970633051,59.9574116,30.2982507
970633105,59.9592012,30.3013757
970633117,59.9584046,30.3030468
970633137,59.9598209,30.3026133
970633169,59.9588872,30.3038325
970633186,59.9575563,30.299517
970633225,59.9604107,30.3035355
970633273,59.957866,30.2988772
970633304,59.9593468,30.3014356
970633307,59.9587905,30.3036749
970633345,59.9590298,30.3010969
970633413,59.9586202,30.3002974
970633419,59.959925,30.3023573
970633547,59.9590117,30.3009171
970633662,59.9559977,30.2989324
970633710,59.9574025,30.3014211
970633731,59.9617268,30.3057155
970633887,59.958719,30.3005904
970633937,59.9604929,30.3033364
970633951,59.9566303,30.297357
970634006,59.9591639,30.3041405
970634126,59.9594789,30.3018274
970695760,59.9600498,30.3044106
970695863,59.959367,30.3046091
970695896,59.9595579,30.3032725
970695906,59.9601634,30.3041352
970787843,59.8747947,30.4104167
970788113,59.8777876,30.4067305
970788131,59.8773821,30.4072145
970788178,59.8760237,30.4088676
970807095,60.1092522,29.9722809
970807155,60.1092772,29.9724577
970872705,59.9582963,30.299903
970872844,59.9575951,30.301735
970943580,59.9601627,30.3058963
970943672,59.9604042,30.306292
970943695,59.9608779,30.304103
970943796,59.960863,30.3070313
970943840,59.9613303,30.3048389
970944069,59.959888,30.3054511
970944096,59.9615517,30.3061626
970974528,59.9620205,30.3082952
971948810,59.9627087,30.3049692
971950367,59.9891097,30.2163684
971950391,59.9907385,30.2172196
971956555,59.9628993,30.3045099
971975188,59.9677338,30.3050358
971975196,59.9691869,30.3053072
971984708,59.963147,30.3038837
972009172,59.9676034,30.307441
972009234,59.9674634,30.3066886
972019991,59.9678847,30.308765
972030672,59.9693338,30.3065496
972075957,59.9661812,30.3063337
972075966,59.967301,30.3052692
972075969,59.9671744,30.3051194
972075983,59.9660452,30.3063629
972075986,59.9672451,30.3055158
972098864,59.9635787,30.3027608
972098870,59.9633926,30.3032396
972381400,59.8671563,30.3806202
972594232,59.9634492,30.2950085
972594276,59.9639605,30.2950438
972594313,59.9629458,30.2928776
972594321,59.9635321,30.2914725
972594340,59.9629046,30.2941284
972594343,59.9647414,30.2929272
972594364,59.9630758,30.2944069
972594386,59.9646368,30.2932146
972594464,59.9646261,30.2901963
972594487,59.9636512,30.291187
972594511,59.9632227,30.2946504
972594557,59.9649936,30.2922564
972594563,59.9641726,30.2944999
972594624,59.9640767,30.2901672
972594717,59.9630721,30.292575
972777035,59.7209564,30.3552059
972777040,59.7284167,30.3405672
972777048,59.7261804,30.3555415
972777089,59.7240174,30.3392906
972777107,59.7272634,30.3446236
972777114,59.7196537,30.3546097
972777117,59.7274893,30.3527883
972777123,59.7232537,30.3557385
972777136,59.7278401,30.3500639
972777172,59.7215714,30.3550998
972777200,59.7265419,30.350865
972777205,59.7272037,30.3558062
972777212,59.726311,30.3555387
972777231,59.7272171,30.3427614
972777237,59.7241992,30.3559341
972777249,59.7239602,30.3392576
972777259,59.7221476,30.3551066
